f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
53.367733,23.791834,46.44851,2.397631,-22.08975,-29.936533,-0.044825736,7.1286764,1.8968378,-20.307821,-1.1388367,-4.75379,-22.550457,-1.1179435,-5.068372,-19.52418,-1.6612489,-3.9009626
43.84884,19.323595,42.260895,-6.7303,-24.780006,-33.15201,-18.810053,4.7764196,-1.8954325,-19.741072,-1.5029113,-4.7555213,-21.666496,-1.1870983,-5.029861,-19.69853,-1.7939417,-4.637961
50.69343,11.313417,35.30638,-4.192677,-29.793362,-36.09813,-15.143224,0.79200596,-3.3303108,-21.660051,-1.0875132,-4.6485085,-23.726046,-1.2086558,-5.279443,-21.700958,-2.0278542,-4.585587
42.292767,10.970227,29.436491,-4.470342,-30.922512,-36.794666,-23.99113,4.1883707,-3.3301673,-14.082893,-0.7507671,-4.0253305,-14.598271,-0.7649686,-3.7049897,-12.8409395,-1.2371768,-3.2220259
35.21672,18.682726,38.40241,-7.7847476,-24.220242,-31.428417,-16.62742,5.979356,-0.40666142,-18.35364,-1.6949617,-5.893959,-19.428804,-1.1913873,-5.539665,-17.631937,-1.8576976,-4.5207725
60.876503,10.723078,34.3546,2.7890346,-32.85642,-39.144924,-4.747387,3.8888304,0.066419065,-20.974493,-0.966951,-3.8165886,-22.553492,-0.94379395,-4.4937706,-20.068802,-1.6240861,-4.22767
57.457527,15.618171,38.308315,2.4967513,-28.831106,-34.884186,-10.176434,5.500383,0.1795776,-18.407162,-1.0044783,-4.122278,-20.220686,-0.9283674,-4.577704,-17.601538,-1.5449066,-3.9098425
52.86782,-14.659604,7.918909,5.0749598,-64.219894,-66.88337,5.8479133,-20.717854,-27.432554,-19.573391,-1.0198158,-3.671892,-20.06259,-0.8931037,-4.2523327,-17.737303,-1.1711556,-3.9518433
29.809942,20.512571,41.75769,-13.304885,-23.495115,-32.371174,-27.314537,3.8325708,-7.4467382,-13.689004,-1.7933476,-4.4135475,-14.948229,-0.96861464,-4.553207,-11.871609,-1.3768222,-3.6842093
36.414352,20.369432,38.593063,-11.380391,-23.961313,-32.3969,-18.375666,5.384319,-1.9851576,-14.229605,-0.9940617,-3.5338001,-14.895706,-0.69868904,-3.409531,-12.480472,-0.91389704,-3.0782597
62.49607,11.652544,33.64528,11.285043,-38.294155,-43.518894,6.126118,-0.83693635,-6.5917516,-23.219614,-1.5167716,-5.3220925,-26.334095,-1.3273532,-5.769865,-22.953773,-2.0490487,-4.850934
43.766224,16.86944,39.437767,-11.599694,-27.04849,-35.244415,-15.449366,3.3430007,-2.625196,-19.876408,-0.90927905,-4.0592937,-21.241772,-0.90142465,-4.4449916,-19.165905,-1.2173531,-3.684724
50.917038,24.894482,47.860073,-0.75920266,-22.25704,-30.364395,-2.0284586,6.180091,0.62973636,-20.630373,-0.99312365,-4.2395964,-23.492777,-1.1022143,-4.9913907,-20.342411,-1.758333,-4.198515
46.596756,1.6786532,12.511517,6.6205025,-31.57164,-33.597816,-11.165625,3.8841386,-0.07654944,-19.753809,-1.7949506,-6.859864,-19.056032,-1.4241549,-5.816838,-18.99131,-2.3166597,-4.831156
55.91078,-2.9589286,22.668486,1.4937236,-40.439278,-42.18983,-27.299538,1.1020632,-5.603822,-19.243095,-1.3134565,-4.859892,-21.545183,-1.0029222,-4.930282,-18.819527,-1.7738417,-4.336462
32.84941,23.785786,44.326332,-12.063493,-21.26918,-29.742386,-6.7079005,6.034396,-1.0802089,-19.150312,-1.1031991,-4.713422,-20.815395,-1.069163,-4.9283195,-18.695894,-1.2851593,-4.044523
35.617516,27.025593,50.045288,-19.452715,-20.327404,-30.948374,-17.172157,7.3654184,-2.0003073,-9.2833,-1.4570136,-2.1975245,-9.408502,-0.641389,-2.4006736,-6.5289717,-1.2914401,-2.821911
43.70412,15.348349,35.088234,-6.039814,-28.548395,-36.79074,-21.034082,2.9490716,-4.8696337,-18.131786,-0.9507376,-3.856824,-19.446049,-0.8758835,-4.266055,-16.984236,-1.2739611,-3.7533534
